"","LATITUDE","LONGITUDE","CONDITION","THEFTCOUNT","DOT_COLOR","SAFETY_RATING"
"393",47.5511,-122.3189,"GOOD",10,"#09F600","Very safe"
"394",47.6079,-122.3283,"GOOD",90,"#53AC00","Pretty safe"
"395",47.5819,-122.3851,"GOOD",19,"#11EE00","Safe"
"396",47.5813,-122.3852,"GOOD",16,"#0EF100","Safe"
"397",47.581,-122.392,"GOOD",6,"#05FA00","Very safe"
"398",47.6177,-122.3456,"GOOD",148,"#897600","Pretty unsafe"
"399",47.6179,-122.3459,"GOOD",145,"#867900","Pretty unsafe"
"400",47.6175,-122.3458,"GOOD",154,"#8F7000","Pretty unsafe"
"401",47.6813,-122.2765,"GOOD",5,"#04FB00","Very safe"
"402",47.7066,-122.2907,"GOOD",5,"#04FB00","Very safe"
"403",47.6401,-122.3997,"GOOD",12,"#0BF400","Very safe"
"404",47.6401,-122.3997,"GOOD",12,"#0BF400","Very safe"
"405",47.6689,-122.3662,"FAIR",10,"#09F600","Very safe"
"406",47.6688,-122.3662,"GOOD",10,"#09F600","Very safe"
"407",47.6688,-122.3661,"GOOD",10,"#09F600","Very safe"
"408",47.6083,-122.3274,"GOOD",97,"#5AA500","Pretty safe"
"409",47.6084,-122.3272,"GOOD",91,"#54AB00","Pretty safe"
"410",47.5597,-122.3883,"GOOD",22,"#14EB00","Safe"
"411",47.5597,-122.3883,"GOOD",22,"#14EB00","Safe"
"412",47.5597,-122.3881,"GOOD",27,"#19E600","Safe"
"413",47.5608,-122.388,"GOOD",28,"#1AE500","Safe"
"414",47.6801,-122.3683,"GOOD",4,"#03FC00","Very safe"
"415",47.6149,-122.335,"GOOD",204,"#BD4200","Pretty unsafe"
"416",47.618,-122.3402,"GOOD",111,"#679800","Pretty safe"
"417",47.6782,-122.3264,"GOOD",109,"#659A00","Pretty safe"
"418",47.6781,-122.3263,"GOOD",109,"#659A00","Pretty safe"
"419",47.6711,-122.3143,"GOOD",75,"#45BA00","Pretty safe"
"420",47.5776,-122.3868,"GOOD",12,"#0BF400","Very safe"
"421",47.5775,-122.3868,"GOOD",12,"#0BF400","Very safe"
"422",47.5785,-122.3867,"GOOD",15,"#0DF200","Safe"
"423",47.579,-122.3867,"GOOD",17,"#0FF000","Safe"
"424",47.5752,-122.3868,"GOOD",7,"#06F900","Very safe"
"425",47.5746,-122.3868,"GOOD",7,"#06F900","Very safe"
"426",47.5746,-122.3867,"GOOD",7,"#06F900","Very safe"
"427",47.5751,-122.3867,"GOOD",7,"#06F900","Very safe"
"428",47.5637,-122.2869,"GOOD",15,"#0DF200","Safe"
"429",47.6348,-122.2786,"GOOD",1,"#00FF00","Very safe"
"430",47.675,-122.3985,"GOOD",7,"#06F900","Very safe"
"431",47.6751,-122.3985,"GOOD",7,"#06F900","Very safe"
"432",47.6499,-122.3514,"GOOD",86,"#50AF00","Pretty safe"
"433",47.6513,-122.3514,"GOOD",87,"#50AF00","Pretty safe"
"434",47.6511,-122.3514,"GOOD",87,"#50AF00","Pretty safe"
"435",47.6613,-122.3337,"GOOD",54,"#32CD00","Safe"
"436",47.5789,-122.4107,"GOOD",15,"#0DF200","Safe"
"437",47.5198,-122.2617,"GOOD",3,"#02FD00","Very safe"
"438",47.5198,-122.2617,"GOOD",3,"#02FD00","Very safe"
"439",47.52,-122.2614,"GOOD",4,"#03FC00","Very safe"
"440",47.5197,-122.2615,"GOOD",3,"#02FD00","Very safe"
"441",47.5872,-122.3293,"GOOD",7,"#06F900","Very safe"
"442",47.5869,-122.3293,"GOOD",7,"#06F900","Very safe"
"443",47.5524,-122.3297,"GOOD",3,"#02FD00","Very safe"
"444",47.6424,-122.4009,"GOOD",12,"#0BF400","Very safe"
"445",47.5113,-122.2483,"GOOD",0,"#00FF00","Very safe"
"446",47.661,-122.3374,"GOOD",55,"#33CC00","Safe"
"447",47.6393,-122.3982,"GOOD",10,"#09F600","Very safe"
"448",47.6402,-122.3982,"GOOD",11,"#0AF500","Very safe"
"449",47.6406,-122.3982,"GOOD",11,"#0AF500","Very safe"
"450",47.6391,-122.3258,"GOOD",37,"#22DD00","Safe"
"451",47.6392,-122.3258,"GOOD",38,"#23DC00","Safe"
"452",47.6961,-122.3177,"GOOD",4,"#03FC00","Very safe"
"453",47.6972,-122.3175,"GOOD",4,"#03FC00","Very safe"
"454",47.6969,-122.3175,"GOOD",4,"#03FC00","Very safe"
"455",47.6992,-122.3175,"GOOD",7,"#06F900","Very safe"
"456",47.6399,-122.326,"GOOD",36,"#21DE00","Safe"
"457",47.6403,-122.3258,"GOOD",35,"#20DF00","Safe"
"458",47.6417,-122.3258,"GOOD",28,"#1AE500","Safe"
"459",47.6454,-122.3258,"GOOD",16,"#0EF100","Safe"
"460",47.6455,-122.326,"GOOD",16,"#0EF100","Safe"
"461",47.6512,-122.3217,"GOOD",15,"#0DF200","Safe"
"462",47.6509,-122.3217,"GOOD",15,"#0DF200","Safe"
"463",47.6509,-122.3217,"GOOD",15,"#0DF200","Safe"
"464",47.6509,-122.322,"GOOD",15,"#0DF200","Safe"
"465",47.6511,-122.3218,"GOOD",15,"#0DF200","Safe"
"466",47.6578,-122.4037,"GOOD",12,"#0BF400","Very safe"
"467",47.6377,-122.3494,"GOOD",8,"#07F800","Very safe"
"468",47.6245,-122.3488,"FAIR",93,"#56A900","Pretty safe"
"469",47.6216,-122.3448,"GOOD",92,"#55AA00","Pretty safe"
"470",47.6258,-122.3449,"GOOD",71,"#42BD00","Pretty safe"
"471",47.6097,-122.333,"GOOD",224,"#D02F00","Unsafe!"
"472",47.6106,-122.3341,"GOOD",222,"#CE3100","Unsafe!"
"473",47.6112,-122.3347,"GOOD",237,"#DC2300","Unsafe!"
"474",47.612,-122.3351,"GOOD",221,"#CD3200","Unsafe!"
"475",47.6144,-122.338,"GOOD",214,"#C73800","Unsafe!"
"476",47.6156,-122.3401,"GOOD",154,"#8F7000","Pretty unsafe"
"477",47.6152,-122.3399,"GOOD",179,"#A65900","Pretty unsafe"
"478",47.6878,-122.3119,"GOOD",9,"#08F700","Very safe"
"479",47.6878,-122.3116,"GOOD",9,"#08F700","Very safe"
"480",47.6876,-122.312,"GOOD",8,"#07F800","Very safe"
"481",47.647,-122.3522,"GOOD",56,"#34CB00","Safe"
"482",47.6501,-122.3497,"GOOD",86,"#50AF00","Pretty safe"
"483",47.6503,-122.3497,"GOOD",87,"#50AF00","Pretty safe"
"484",47.6504,-122.3497,"GOOD",87,"#50AF00","Pretty safe"
"485",47.65,-122.3499,"GOOD",86,"#50AF00","Pretty safe"
"486",47.6497,-122.3496,"GOOD",84,"#4EB100","Pretty safe"
"487",47.6512,-122.35,"GOOD",81,"#4BB400","Pretty safe"
"488",47.651,-122.35,"GOOD",81,"#4BB400","Pretty safe"
"489",47.6512,-122.3498,"GOOD",87,"#50AF00","Pretty safe"
"490",47.6509,-122.3497,"FAIR",87,"#50AF00","Pretty safe"
"491",47.6525,-122.35,"GOOD",84,"#4EB100","Pretty safe"
"492",47.6615,-122.3407,"GOOD",29,"#1AE500","Safe"
"493",47.6686,-122.2901,"GOOD",14,"#0DF200","Safe"
"494",47.6792,-122.2903,"GOOD",13,"#0CF300","Very safe"
"495",47.6796,-122.2905,"GOOD",13,"#0CF300","Very safe"
"496",47.6615,-122.324,"GOOD",45,"#29D600","Safe"
"497",47.6137,-122.3276,"GOOD",95,"#58A700","Pretty safe"
"498",47.6139,-122.3277,"GOOD",129,"#788700","Pretty safe"
"499",47.6137,-122.3277,"GOOD",95,"#58A700","Pretty safe"
"500",47.614,-122.328,"GOOD",123,"#728D00","Pretty safe"
"501",47.6255,-122.353,"GOOD",81,"#4BB400","Pretty safe"
"502",47.6254,-122.3539,"GOOD",81,"#4BB400","Pretty safe"
"503",47.6255,-122.3536,"GOOD",81,"#4BB400","Pretty safe"
"504",47.6254,-122.3485,"GOOD",90,"#53AC00","Pretty safe"
"505",47.6578,-122.3327,"GOOD",37,"#22DD00","Safe"
"506",47.6255,-122.3399,"GOOD",72,"#43BC00","Pretty safe"
"507",47.6685,-122.3829,"GOOD",100,"#5DA200","Pretty safe"
"508",47.6851,-122.2822,"GOOD",6,"#05FA00","Very safe"
"509",47.6183,-122.3555,"GOOD",52,"#30CF00","Safe"
"510",47.6247,-122.3549,"GOOD",55,"#33CC00","Safe"
"511",47.6245,-122.3543,"GOOD",81,"#4BB400","Pretty safe"
"512",47.6247,-122.3552,"GOOD",55,"#33CC00","Safe"
"513",47.6609,-122.2872,"GOOD",11,"#0AF500","Very safe"
"514",47.6196,-122.3426,"GOOD",62,"#39C600","Safe"
"515",47.6192,-122.3426,"GOOD",65,"#3CC300","Safe"
"516",47.5841,-122.3866,"GOOD",21,"#13EC00","Safe"
"517",47.5807,-122.3866,"GOOD",15,"#0DF200","Safe"
"518",47.581,-122.3865,"GOOD",15,"#0DF200","Safe"
"519",47.5803,-122.3866,"GOOD",15,"#0DF200","Safe"
"520",47.5811,-122.3866,"GOOD",15,"#0DF200","Safe"
"521",47.6301,-122.3424,"GOOD",50,"#2ED100","Safe"
"522",47.6632,-122.3314,"FAIR",37,"#22DD00","Safe"
"523",47.5604,-122.3869,"GOOD",27,"#19E600","Safe"
"524",47.5601,-122.3869,"GOOD",27,"#19E600","Safe"
"525",47.5608,-122.3869,"GOOD",28,"#1AE500","Safe"
"526",47.5607,-122.3867,"GOOD",27,"#19E600","Safe"
"527",47.5598,-122.3869,"GOOD",26,"#18E700","Safe"
"528",47.5602,-122.3867,"GOOD",27,"#19E600","Safe"
"529",47.5597,-122.3867,"GOOD",27,"#19E600","Safe"
"530",47.5595,-122.3867,"GOOD",29,"#1AE500","Safe"
"531",47.5601,-122.3869,"GOOD",27,"#19E600","Safe"
"532",47.5604,-122.3869,"GOOD",27,"#19E600","Safe"
"533",47.5608,-122.3869,"GOOD",28,"#1AE500","Safe"
"534",47.5597,-122.3867,"GOOD",27,"#19E600","Safe"
"535",47.5595,-122.3867,"GOOD",29,"#1AE500","Safe"
"536",47.5605,-122.3867,"GOOD",27,"#19E600","Safe"
"537",47.5573,-122.387,"GOOD",25,"#17E800","Safe"
"538",47.5573,-122.387,"GOOD",25,"#17E800","Safe"
"539",47.555,-122.3869,"GOOD",13,"#0CF300","Very safe"
"540",47.555,-122.3869,"GOOD",13,"#0CF300","Very safe"
"541",47.5543,-122.387,"GOOD",13,"#0CF300","Very safe"
"542",47.5535,-122.3869,"GOOD",13,"#0CF300","Very safe"
"543",47.5531,-122.3871,"GOOD",14,"#0DF200","Safe"
"544",47.5534,-122.3871,"GOOD",13,"#0CF300","Very safe"
"545",47.5535,-122.3869,"GOOD",13,"#0CF300","Very safe"
"546",47.5531,-122.3871,"GOOD",14,"#0DF200","Safe"
"547",47.5534,-122.3871,"GOOD",13,"#0CF300","Very safe"
"548",47.5515,-122.3871,"GOOD",5,"#04FB00","Very safe"
"549",47.5518,-122.387,"GOOD",10,"#09F600","Very safe"
"550",47.5507,-122.3871,"GOOD",3,"#02FD00","Very safe"
"551",47.5507,-122.3871,"GOOD",3,"#02FD00","Very safe"
"552",47.5515,-122.3871,"GOOD",5,"#04FB00","Very safe"
"553",47.55,-122.387,"GOOD",5,"#04FB00","Very safe"
"554",47.5478,-122.3871,"GOOD",8,"#07F800","Very safe"
"555",47.547,-122.3871,"GOOD",6,"#05FA00","Very safe"
"556",47.5475,-122.3871,"GOOD",8,"#07F800","Very safe"
"557",47.5477,-122.3871,"GOOD",8,"#07F800","Very safe"
"558",47.5478,-122.3871,"GOOD",8,"#07F800","Very safe"
"559",47.5477,-122.3871,"GOOD",8,"#07F800","Very safe"
"560",47.5475,-122.3871,"GOOD",8,"#07F800","Very safe"
"561",47.547,-122.3871,"GOOD",6,"#05FA00","Very safe"
"562",47.5454,-122.3873,"GOOD",6,"#05FA00","Very safe"
"563",47.5458,-122.3871,"GOOD",6,"#05FA00","Very safe"
"564",47.5454,-122.3873,"GOOD",6,"#05FA00","Very safe"
"565",47.5443,-122.3874,"GOOD",5,"#04FB00","Very safe"
"566",47.5444,-122.3874,"GOOD",5,"#04FB00","Very safe"
"567",47.5446,-122.3874,"GOOD",5,"#04FB00","Very safe"
"568",47.5441,-122.3874,"GOOD",5,"#04FB00","Very safe"
"569",47.5442,-122.3874,"GOOD",5,"#04FB00","Very safe"
"570",47.5439,-122.3874,"GOOD",5,"#04FB00","Very safe"
"571",47.544,-122.3874,"GOOD",5,"#04FB00","Very safe"
"572",47.544,-122.3874,"GOOD",5,"#04FB00","Very safe"
"573",47.5439,-122.3874,"GOOD",5,"#04FB00","Very safe"
"574",47.541,-122.3874,"GOOD",5,"#04FB00","Very safe"
"575",47.5404,-122.3874,"GOOD",5,"#04FB00","Very safe"
"576",47.6722,-122.3543,"GOOD",16,"#0EF100","Safe"
"577",47.6735,-122.3543,"GOOD",17,"#0FF000","Safe"
"578",47.6736,-122.3543,"GOOD",17,"#0FF000","Safe"
"579",47.6737,-122.3543,"GOOD",17,"#0FF000","Safe"
"580",47.6589,-122.3499,"GOOD",56,"#34CB00","Safe"
"581",47.6213,-122.3422,"GOOD",73,"#43BC00","Pretty safe"
"582",47.6216,-122.3426,"GOOD",44,"#28D700","Safe"
"583",47.6222,-122.3426,"GOOD",42,"#27D800","Safe"
"584",47.6227,-122.3421,"GOOD",42,"#27D800","Safe"
"585",47.6223,-122.3422,"GOOD",48,"#2CD300","Safe"
"586",47.6389,-122.344,"GOOD",23,"#15EA00","Safe"
"587",47.6095,-122.3362,"GOOD",266,"#F70800","Unsafe!"
"588",47.6093,-122.336,"GOOD",260,"#F10E00","Unsafe!"
"589",47.6105,-122.3371,"GOOD",248,"#E61900","Unsafe!"
"590",47.6107,-122.3372,"GOOD",250,"#E81700","Unsafe!"
"591",47.6124,-122.3391,"GOOD",215,"#C83700","Unsafe!"
"592",47.6145,-122.3422,"GOOD",163,"#976800","Pretty unsafe"
"593",47.614,-122.3418,"GOOD",154,"#8F7000","Pretty unsafe"
"594",47.6141,-122.3419,"GOOD",148,"#897600","Pretty unsafe"
"595",47.6145,-122.3426,"GOOD",137,"#7F8000","Pretty unsafe"
"596",47.6157,-122.3447,"GOOD",112,"#689700","Pretty safe"
"597",47.6158,-122.3444,"GOOD",119,"#6E9100","Pretty safe"
"598",47.6157,-122.3443,"GOOD",116,"#6B9400","Pretty safe"
"599",47.6169,-122.3462,"GOOD",130,"#788700","Pretty safe"
"600",47.6175,-122.3478,"GOOD",108,"#649B00","Pretty safe"
"601",47.5245,-122.3927,"GOOD",2,"#01FE00","Very safe"
"602",47.7215,-122.2938,"GOOD",57,"#35CA00","Safe"
"603",47.6817,-122.2636,"GOOD",21,"#13EC00","Safe"
"604",47.6818,-122.2636,"GOOD",21,"#13EC00","Safe"
"605",47.6822,-122.2637,"GOOD",19,"#11EE00","Safe"
"606",47.6851,-122.2645,"GOOD",7,"#06F900","Very safe"
"607",47.686,-122.3384,"GOOD",20,"#12ED00","Safe"
"608",47.6867,-122.3399,"GOOD",32,"#1DE200","Safe"
"609",47.6125,-122.3453,"GOOD",116,"#6B9400","Pretty safe"
"610",47.613,-122.3448,"GOOD",117,"#6C9300","Pretty safe"
"611",47.614,-122.3432,"GOOD",148,"#897600","Pretty unsafe"
"612",47.6145,-122.3429,"GOOD",143,"#857A00","Pretty unsafe"
"613",47.6151,-122.3418,"GOOD",166,"#9A6500","Pretty unsafe"
"614",47.6151,-122.3422,"GOOD",159,"#936C00","Pretty unsafe"
"615",47.6161,-122.3406,"GOOD",127,"#768900","Pretty safe"
"616",47.5205,-122.3904,"GOOD",3,"#02FD00","Very safe"
"617",47.5207,-122.3904,"GOOD",3,"#02FD00","Very safe"
"618",47.5963,-122.3223,"GOOD",28,"#1AE500","Safe"
"619",47.596,-122.3226,"GOOD",33,"#1EE100","Safe"
"620",47.6496,-122.3326,"GOOD",44,"#28D700","Safe"
"621",47.6496,-122.3326,"GOOD",44,"#28D700","Safe"
"622",47.6126,-122.3234,"GOOD",85,"#4FB000","Pretty safe"
"623",47.62,-122.3231,"GOOD",161,"#956A00","Pretty unsafe"
"624",47.5547,-122.2754,"GOOD",4,"#03FC00","Very safe"
"625",47.6881,-122.3425,"GOOD",38,"#23DC00","Safe"
"626",47.6255,-122.3549,"GOOD",54,"#32CD00","Safe"
"627",47.6254,-122.3543,"GOOD",82,"#4CB300","Pretty safe"
"628",47.6222,-122.3566,"GOOD",56,"#34CB00","Safe"
"629",47.6023,-122.2848,"GOOD",0,"#00FF00","Very safe"
"630",47.6025,-122.2851,"GOOD",0,"#00FF00","Very safe"
"631",47.6026,-122.2847,"GOOD",0,"#00FF00","Very safe"
"632",47.6021,-122.2852,"GOOD",0,"#00FF00","Very safe"
"633",47.6245,-122.3565,"GOOD",49,"#2DD200","Safe"
"634",47.6245,-122.3559,"GOOD",53,"#31CE00","Safe"
"635",47.6247,-122.3556,"GOOD",53,"#31CE00","Safe"
"636",47.684,-122.3635,"GOOD",4,"#03FC00","Very safe"
"637",47.6691,-122.3059,"GOOD",68,"#3FC000","Safe"
"638",47.6048,-122.3243,"GOOD",105,"#619E00","Pretty safe"
"639",47.6984,-122.3447,"GOOD",25,"#17E800","Safe"
"640",47.6982,-122.3447,"GOOD",25,"#17E800","Safe"
"641",47.6984,-122.3447,"GOOD",25,"#17E800","Safe"
"642",47.6994,-122.3555,"GOOD",4,"#03FC00","Very safe"
"643",47.6219,-122.3336,"GOOD",134,"#7C8300","Pretty safe"
"644",47.6516,-122.3546,"GOOD",46,"#2AD500","Safe"
"645",47.6515,-122.3544,"GOOD",54,"#32CD00","Safe"
"646",47.6515,-122.3544,"GOOD",54,"#32CD00","Safe"
"647",47.6496,-122.3495,"GOOD",84,"#4EB100","Pretty safe"
"648",47.6496,-122.3493,"GOOD",86,"#50AF00","Pretty safe"
"649",47.6495,-122.3489,"GOOD",81,"#4BB400","Pretty safe"
"650",47.6495,-122.3488,"GOOD",76,"#46B900","Pretty safe"
"651",47.6494,-122.3477,"GOOD",79,"#49B600","Pretty safe"
"652",47.6492,-122.3469,"GOOD",74,"#44BB00","Pretty safe"
"653",47.6104,-122.3432,"GOOD",145,"#867900","Pretty unsafe"
"654",47.6091,-122.3395,"GOOD",208,"#C13E00","Unsafe!"
"655",47.609,-122.3394,"GOOD",208,"#C13E00","Unsafe!"
"656",47.6645,-122.3811,"GOOD",62,"#39C600","Safe"
"657",47.6652,-122.3819,"GOOD",59,"#36C900","Safe"
"658",47.6654,-122.3819,"GOOD",59,"#36C900","Safe"
"659",47.6667,-122.3837,"GOOD",77,"#47B800","Pretty safe"
"660",47.6487,-122.3436,"GOOD",41,"#26D900","Safe"
"661",47.6486,-122.3426,"GOOD",34,"#1FE000","Safe"
"662",47.6368,-122.3288,"GOOD",17,"#0FF000","Safe"
"663",47.6111,-122.3348,"GOOD",239,"#DE2100","Unsafe!"
"664",47.6107,-122.3353,"GOOD",235,"#DA2500","Unsafe!"
"665",47.6109,-122.3354,"GOOD",236,"#DB2400","Unsafe!"
"666",47.6109,-122.3353,"GOOD",233,"#D82700","Unsafe!"
"667",47.6136,-122.3529,"GOOD",33,"#1EE100","Safe"
"668",47.6147,-122.3546,"GOOD",34,"#1FE000","Safe"
"669",47.5576,-122.285,"GOOD",25,"#17E800","Safe"
"670",47.5565,-122.284,"GOOD",25,"#17E800","Safe"
"671",47.5565,-122.2843,"GOOD",25,"#17E800","Safe"
"672",47.5517,-122.2781,"GOOD",4,"#03FC00","Very safe"
"673",47.6758,-122.3256,"GOOD",43,"#28D700","Safe"
"674",47.6137,-122.3459,"GOOD",130,"#788700","Pretty safe"
"675",47.6158,-122.3435,"GOOD",142,"#847B00","Pretty unsafe"
"676",47.6158,-122.3385,"GOOD",162,"#966900","Pretty unsafe"
"677",47.6145,-122.3267,"GOOD",121,"#708F00","Pretty safe"
"678",47.6147,-122.3267,"GOOD",125,"#748B00","Pretty safe"
"679",47.6153,-122.3267,"GOOD",123,"#728D00","Pretty safe"
"680",47.6117,-122.3361,"GOOD",216,"#C93600","Unsafe!"
"681",47.6123,-122.3352,"GOOD",221,"#CD3200","Unsafe!"
"682",47.6124,-122.335,"GOOD",221,"#CD3200","Unsafe!"
"683",47.6123,-122.3347,"GOOD",220,"#CC3300","Unsafe!"
"684",47.6126,-122.3345,"GOOD",212,"#C53A00","Unsafe!"
"685",47.6126,-122.3346,"GOOD",218,"#CA3500","Unsafe!"
"686",47.6125,-122.3347,"GOOD",218,"#CA3500","Unsafe!"
"687",47.6245,-122.3509,"GOOD",96,"#59A600","Pretty safe"
"688",47.6041,-122.3375,"GOOD",88,"#51AE00","Pretty safe"
"689",47.6214,-122.3293,"GOOD",127,"#768900","Pretty safe"
"690",47.6244,-122.3293,"GOOD",69,"#40BF00","Pretty safe"
"691",47.5475,-122.2769,"GOOD",6,"#05FA00","Very safe"
"692",47.5328,-122.2699,"GOOD",1,"#00FF00","Very safe"
"693",47.5299,-122.2701,"GOOD",0,"#00FF00","Very safe"
"694",47.5302,-122.2701,"GOOD",0,"#00FF00","Very safe"
"695",47.5805,-122.3133,"GOOD",7,"#06F900","Very safe"
"696",47.5801,-122.3128,"GOOD",7,"#06F900","Very safe"
"697",47.5792,-122.3122,"GOOD",10,"#09F600","Very safe"
"698",47.5752,-122.3093,"GOOD",6,"#05FA00","Very safe"
"699",47.5767,-122.3099,"GOOD",8,"#07F800","Very safe"
"700",47.5183,-122.3559,"GOOD",9,"#08F700","Very safe"
"701",47.5186,-122.3561,"GOOD",10,"#09F600","Very safe"
"702",47.5178,-122.3554,"GOOD",5,"#04FB00","Very safe"
"703",47.6778,-122.3546,"GOOD",15,"#0DF200","Safe"
"704",47.6218,-122.3265,"GOOD",96,"#59A600","Pretty safe"
"705",47.6267,-122.3267,"GOOD",73,"#43BC00","Pretty safe"
"706",47.6267,-122.3267,"GOOD",73,"#43BC00","Pretty safe"
"707",47.6135,-122.3286,"GOOD",91,"#54AB00","Pretty safe"
"708",47.6138,-122.3279,"GOOD",124,"#738C00","Pretty safe"
"709",47.6139,-122.3281,"GOOD",130,"#788700","Pretty safe"
"710",47.6096,-122.3416,"GOOD",149,"#8A7500","Pretty unsafe"
"711",47.6107,-122.3391,"GOOD",244,"#E31C00","Unsafe!"
"712",47.6106,-122.3389,"GOOD",245,"#E41B00","Unsafe!"
"713",47.5871,-122.3212,"GOOD",5,"#04FB00","Very safe"
"714",47.5879,-122.3212,"GOOD",5,"#04FB00","Very safe"
"715",47.6035,-122.3369,"GOOD",89,"#52AD00","Pretty safe"
"716",47.5798,-122.2994,"GOOD",5,"#04FB00","Very safe"
"717",47.5772,-122.2972,"GOOD",5,"#04FB00","Very safe"
"718",47.5754,-122.2958,"GOOD",5,"#04FB00","Very safe"
"719",47.5756,-122.2961,"GOOD",5,"#04FB00","Very safe"
"720",47.5743,-122.295,"GOOD",8,"#07F800","Very safe"
"721",47.5734,-122.2942,"GOOD",6,"#05FA00","Very safe"
"722",47.6113,-122.3209,"GOOD",80,"#4AB500","Pretty safe"
"723",47.6198,-122.34,"GOOD",95,"#58A700","Pretty safe"
"724",47.6196,-122.3361,"GOOD",96,"#59A600","Pretty safe"
"725",47.7046,-122.3446,"GOOD",28,"#1AE500","Safe"
"726",47.7048,-122.3446,"FAIR",28,"#1AE500","Safe"
"727",47.7046,-122.3446,"GOOD",28,"#1AE500","Safe"
"728",47.7048,-122.3446,"FAIR",28,"#1AE500","Safe"
"729",47.5654,-122.2884,"GOOD",13,"#0CF300","Very safe"
"730",47.623,-122.3316,"GOOD",83,"#4DB200","Pretty safe"
"731",47.6229,-122.3318,"GOOD",83,"#4DB200","Pretty safe"
"732",47.6227,-122.3318,"GOOD",83,"#4DB200","Pretty safe"
"733",47.6592,-122.3651,"GOOD",24,"#16E900","Safe"
"734",47.6397,-122.3565,"GOOD",20,"#12ED00","Safe"
"735",47.6584,-122.3128,"GOOD",48,"#2CD300","Safe"
"736",47.6582,-122.3122,"GOOD",48,"#2CD300","Safe"
"737",47.6584,-122.3125,"GOOD",45,"#29D600","Safe"
"738",47.6584,-122.3123,"GOOD",48,"#2CD300","Safe"
"739",47.6582,-122.3126,"GOOD",45,"#29D600","Safe"
"740",47.6079,-122.3264,"GOOD",138,"#807F00","Pretty unsafe"
"741",47.6789,-122.3761,"GOOD",26,"#18E700","Safe"
"742",47.5682,-122.3228,"GOOD",4,"#03FC00","Very safe"
"743",47.5684,-122.3226,"GOOD",3,"#02FD00","Very safe"
"744",47.565,-122.3227,"GOOD",2,"#01FE00","Very safe"
"745",47.6051,-122.3379,"GOOD",102,"#5EA100","Pretty safe"
"746",47.6052,-122.3371,"GOOD",124,"#738C00","Pretty safe"
"747",47.6054,-122.3372,"GOOD",129,"#788700","Pretty safe"
"748",47.6053,-122.3373,"GOOD",118,"#6D9200","Pretty safe"
"749",47.6055,-122.3364,"GOOD",133,"#7B8400","Pretty safe"
"750",47.616,-122.3209,"GOOD",131,"#798600","Pretty safe"
"751",47.6156,-122.3209,"GOOD",122,"#718E00","Pretty safe"
"752",47.6174,-122.321,"GOOD",130,"#788700","Pretty safe"
"753",47.65,-122.3518,"GOOD",88,"#51AE00","Pretty safe"
"754",47.65,-122.3519,"GOOD",88,"#51AE00","Pretty safe"
"755",47.6184,-122.3504,"GOOD",121,"#708F00","Pretty safe"
"756",47.5969,-122.3239,"GOOD",58,"#35CA00","Safe"
"757",47.5974,-122.3239,"GOOD",58,"#35CA00","Safe"
"758",47.5972,-122.3361,"GOOD",34,"#1FE000","Safe"
"759",47.5876,-122.3394,"GOOD",0,"#00FF00","Very safe"
"760",47.6043,-122.3391,"GOOD",59,"#36C900","Safe"
"761",47.6038,-122.3386,"GOOD",58,"#35CA00","Safe"
"762",47.6059,-122.3406,"GOOD",88,"#51AE00","Pretty safe"
"763",47.6088,-122.3371,"GOOD",247,"#E51A00","Unsafe!"
"764",47.6101,-122.3338,"GOOD",227,"#D32C00","Unsafe!"
"765",47.6098,-122.3345,"GOOD",245,"#E41B00","Unsafe!"
"766",47.5441,-122.3302,"GOOD",0,"#00FF00","Very safe"
"767",47.6151,-122.3239,"GOOD",150,"#8B7400","Pretty unsafe"
"768",47.6153,-122.3238,"GOOD",123,"#728D00","Pretty safe"
"769",47.6153,-122.3237,"GOOD",124,"#738C00","Pretty safe"
"770",47.6153,-122.3237,"GOOD",124,"#738C00","Pretty safe"
"771",47.6151,-122.3231,"GOOD",127,"#768900","Pretty safe"
"772",47.6153,-122.3229,"GOOD",124,"#738C00","Pretty safe"
"773",47.6153,-122.3227,"GOOD",122,"#718E00","Pretty safe"
"774",47.6151,-122.3228,"GOOD",124,"#738C00","Pretty safe"
"775",47.6152,-122.3213,"GOOD",110,"#669900","Pretty safe"
"776",47.6613,-122.3304,"GOOD",38,"#23DC00","Safe"
"777",47.6614,-122.3294,"GOOD",30,"#1BE400","Safe"
"778",47.6758,-122.3014,"GOOD",13,"#0CF300","Very safe"
"779",47.621,-122.3211,"GOOD",117,"#6C9300","Pretty safe"
"780",47.621,-122.3214,"GOOD",121,"#708F00","Pretty safe"
"781",47.6912,-122.3554,"GOOD",44,"#28D700","Safe"
"782",47.6919,-122.3552,"GOOD",30,"#1BE400","Safe"
"783",47.6912,-122.3552,"GOOD",31,"#1CE300","Safe"
"784",47.6923,-122.3554,"GOOD",42,"#27D800","Safe"
"785",47.6923,-122.3553,"FAIR",29,"#1AE500","Safe"
"786",47.6907,-122.3552,"GOOD",28,"#1AE500","Safe"
"787",47.6915,-122.3554,"GOOD",44,"#28D700","Safe"
"788",47.6918,-122.3552,"GOOD",30,"#1BE400","Safe"
"789",47.6918,-122.3552,"GOOD",30,"#1BE400","Safe"
"790",47.6908,-122.3554,"GOOD",42,"#27D800","Safe"
"791",47.6918,-122.3554,"GOOD",42,"#27D800","Safe"
